,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,ID
2388,1942-01-18,Uruguay,Ecuador,7,0,Copa América,Montevideo,Uruguay,False,1942-01-18-Uruguay-Ecuador
2390,1942-01-21,Brazil,Peru,2,1,Copa América,Montevideo,Uruguay,True,1942-01-21-Brazil-Peru
2391,1942-01-22,Argentina,Ecuador,12,0,Copa América,Montevideo,Uruguay,True,1942-01-22-Argentina-Ecuador
2392,1942-01-22,Chile,Paraguay,0,2,Copa América,Montevideo,Uruguay,True,1942-01-22-Chile-Paraguay
2393,1942-01-24,Uruguay,Brazil,1,0,Copa América,Montevideo,Uruguay,False,1942-01-24-Uruguay-Brazil
2394,1942-01-25,Argentina,Peru,3,1,Copa América,Montevideo,Uruguay,True,1942-01-25-Argentina-Peru
2395,1942-01-25,Ecuador,Paraguay,1,3,Copa América,Montevideo,Uruguay,True,1942-01-25-Ecuador-Paraguay
2397,1942-01-28,Ecuador,Peru,1,2,Copa América,Montevideo,Uruguay,True,1942-01-28-Ecuador-Peru
2398,1942-01-28,Uruguay,Paraguay,3,1,Copa América,Montevideo,Uruguay,False,1942-01-28-Uruguay-Paraguay
2401,1942-01-31,Brazil,Ecuador,5,1,Copa América,Montevideo,Uruguay,True,1942-01-31-Brazil-Ecuador
2403,1942-02-01,Uruguay,Peru,3,0,Copa América,Montevideo,Uruguay,False,1942-02-01-Uruguay-Peru
2404,1942-02-05,Brazil,Paraguay,1,1,Copa América,Montevideo,Uruguay,True,1942-02-05-Brazil-Paraguay
2405,1942-02-05,Chile,Ecuador,2,1,Copa América,Montevideo,Uruguay,True,1942-02-05-Chile-Ecuador
2407,1942-02-07,Uruguay,Argentina,1,0,Copa América,Montevideo,Uruguay,False,1942-02-07-Uruguay-Argentina
2506,1945-01-14,Chile,Ecuador,6,3,Copa América,Santiago,Chile,False,1945-01-14-Chile-Ecuador
2507,1945-01-18,Argentina,Bolivia,4,0,Copa América,Santiago,Chile,True,1945-01-18-Argentina-Bolivia
2508,1945-01-21,Brazil,Colombia,3,0,Copa América,Santiago,Chile,True,1945-01-21-Brazil-Colombia
2509,1945-01-24,Chile,Bolivia,5,0,Copa América,Santiago,Chile,False,1945-01-24-Chile-Bolivia
2510,1945-01-24,Ecuador,Uruguay,1,5,Copa América,Santiago,Chile,True,1945-01-24-Ecuador-Uruguay
2511,1945-01-28,Bolivia,Brazil,0,2,Copa América,Santiago,Chile,True,1945-01-28-Bolivia-Brazil
2512,1945-01-28,Colombia,Uruguay,0,7,Copa América,Santiago,Chile,True,1945-01-28-Colombia-Uruguay
2513,1945-01-31,Argentina,Ecuador,4,2,Copa América,Santiago,Chile,True,1945-01-31-Argentina-Ecuador
2514,1945-01-31,Chile,Colombia,2,0,Copa América,Santiago,Chile,False,1945-01-31-Chile-Colombia
2515,1945-02-07,Argentina,Colombia,9,1,Copa América,Santiago,Chile,True,1945-02-07-Argentina-Colombia
2516,1945-02-07,Brazil,Uruguay,3,0,Copa América,Santiago,Chile,True,1945-02-07-Brazil-Uruguay
2518,1945-02-11,Chile,Argentina,1,1,Copa América,Santiago,Chile,False,1945-02-11-Chile-Argentina
2519,1945-02-15,Argentina,Brazil,3,1,Copa América,Santiago,Chile,True,1945-02-15-Argentina-Brazil
2520,1945-02-15,Bolivia,Uruguay,0,2,Copa América,Santiago,Chile,True,1945-02-15-Bolivia-Uruguay
2521,1945-02-18,Chile,Uruguay,1,0,Copa América,Santiago,Chile,False,1945-02-18-Chile-Uruguay
2522,1945-02-18,Colombia,Ecuador,3,1,Copa América,Santiago,Chile,True,1945-02-18-Colombia-Ecuador
2523,1945-02-21,Bolivia,Colombia,3,3,Copa América,Santiago,Chile,True,1945-02-21-Bolivia-Colombia
2524,1945-02-21,Brazil,Ecuador,9,2,Copa América,Santiago,Chile,True,1945-02-21-Brazil-Ecuador
2525,1945-02-25,Argentina,Uruguay,1,0,Copa América,Santiago,Chile,True,1945-02-25-Argentina-Uruguay
2526,1945-02-28,Chile,Brazil,0,1,Copa América,Santiago,Chile,False,1945-02-28-Chile-Brazil
2569,1946-01-12,Argentina,Paraguay,2,0,Copa América,Buenos Aires,Argentina,False,1946-01-12-Argentina-Paraguay
2570,1946-01-16,Bolivia,Brazil,0,3,Copa América,Buenos Aires,Argentina,True,1946-01-16-Bolivia-Brazil
2571,1946-01-16,Chile,Uruguay,0,1,Copa América,Buenos Aires,Argentina,True,1946-01-16-Chile-Uruguay
2572,1946-01-19,Argentina,Bolivia,7,1,Copa América,Buenos Aires,Argentina,False,1946-01-19-Argentina-Bolivia
2573,1946-01-19,Chile,Paraguay,2,1,Copa América,Buenos Aires,Argentina,True,1946-01-19-Chile-Paraguay
2575,1946-01-23,Brazil,Uruguay,4,3,Copa América,Buenos Aires,Argentina,True,1946-01-23-Brazil-Uruguay
2577,1946-01-26,Argentina,Chile,3,1,Copa América,Buenos Aires,Argentina,False,1946-01-26-Argentina-Chile
2578,1946-01-26,Bolivia,Paraguay,2,4,Copa América,Buenos Aires,Argentina,True,1946-01-26-Bolivia-Paraguay
2579,1946-01-29,Bolivia,Uruguay,0,5,Copa América,Avellaneda,Argentina,True,1946-01-29-Bolivia-Uruguay
2580,1946-01-29,Brazil,Paraguay,1,1,Copa América,Avellaneda,Argentina,True,1946-01-29-Brazil-Paraguay
2581,1946-02-02,Argentina,Uruguay,3,1,Copa América,Buenos Aires,Argentina,False,1946-02-02-Argentina-Uruguay
2582,1946-02-03,Brazil,Chile,5,1,Copa América,Buenos Aires,Argentina,True,1946-02-03-Brazil-Chile
2583,1946-02-08,Bolivia,Chile,1,4,Copa América,Buenos Aires,Argentina,True,1946-02-08-Bolivia-Chile
2584,1946-02-08,Paraguay,Uruguay,2,1,Copa América,Buenos Aires,Argentina,True,1946-02-08-Paraguay-Uruguay
2585,1946-02-10,Argentina,Brazil,2,0,Copa América,Buenos Aires,Argentina,False,1946-02-10-Argentina-Brazil
2768,1947-11-30,Ecuador,Bolivia,2,2,Copa América,Guayaquil,Ecuador,False,1947-11-30-Ecuador-Bolivia
2769,1947-12-02,Argentina,Paraguay,6,0,Copa América,Guayaquil,Ecuador,True,1947-12-02-Argentina-Paraguay
2770,1947-12-02,Colombia,Uruguay,0,2,Copa América,Guayaquil,Ecuador,True,1947-12-02-Colombia-Uruguay
2771,1947-12-04,Argentina,Bolivia,7,0,Copa América,Guayaquil,Ecuador,True,1947-12-04-Argentina-Bolivia
2774,1947-12-06,Chile,Uruguay,0,6,Copa América,Guayaquil,Ecuador,True,1947-12-06-Chile-Uruguay
2776,1947-12-06,Paraguay,Peru,2,2,Copa América,Guayaquil,Ecuador,True,1947-12-06-Paraguay-Peru
2777,1947-12-09,Bolivia,Uruguay,0,3,Copa América,Guayaquil,Ecuador,True,1947-12-09-Bolivia-Uruguay
2778,1947-12-09,Chile,Peru,2,1,Copa América,Guayaquil,Ecuador,True,1947-12-09-Chile-Peru
2780,1947-12-11,Argentina,Peru,3,2,Copa América,Guayaquil,Ecuador,True,1947-12-11-Argentina-Peru
2781,1947-12-11,Ecuador,Chile,0,3,Copa América,Guayaquil,Ecuador,False,1947-12-11-Ecuador-Chile
2783,1947-12-13,Paraguay,Uruguay,4,2,Copa América,Guayaquil,Ecuador,True,1947-12-13-Paraguay-Uruguay
2785,1947-12-16,Argentina,Chile,1,1,Copa América,Guayaquil,Ecuador,True,1947-12-16-Argentina-Chile
2786,1947-12-16,Ecuador,Uruguay,1,6,Copa América,Guayaquil,Ecuador,False,1947-12-16-Ecuador-Uruguay
2787,1947-12-18,Argentina,Colombia,6,0,Copa América,Guayaquil,Ecuador,True,1947-12-18-Argentina-Colombia
2788,1947-12-18,Bolivia,Paraguay,1,3,Copa América,Guayaquil,Ecuador,True,1947-12-18-Bolivia-Paraguay
2789,1947-12-20,Colombia,Paraguay,0,2,Copa América,Guayaquil,Ecuador,True,1947-12-20-Colombia-Paraguay
2791,1947-12-23,Chile,Paraguay,0,1,Copa América,Guayaquil,Ecuador,True,1947-12-23-Chile-Paraguay
2792,1947-12-23,Colombia,Peru,1,5,Copa América,Guayaquil,Ecuador,True,1947-12-23-Colombia-Peru
2793,1947-12-25,Ecuador,Argentina,0,2,Copa América,Guayaquil,Ecuador,False,1947-12-25-Ecuador-Argentina
2794,1947-12-25,Peru,Uruguay,0,1,Copa América,Guayaquil,Ecuador,True,1947-12-25-Peru-Uruguay
2795,1947-12-27,Bolivia,Peru,0,2,Copa América,Guayaquil,Ecuador,True,1947-12-27-Bolivia-Peru
2796,1947-12-28,Argentina,Uruguay,3,1,Copa América,Guayaquil,Ecuador,True,1947-12-28-Argentina-Uruguay
2797,1947-12-29,Chile,Colombia,4,1,Copa América,Guayaquil,Ecuador,True,1947-12-29-Chile-Colombia
2798,1947-12-29,Ecuador,Paraguay,0,4,Copa América,Guayaquil,Ecuador,False,1947-12-29-Ecuador-Paraguay
2799,1947-12-31,Bolivia,Chile,3,4,Copa América,Guayaquil,Ecuador,True,1947-12-31-Bolivia-Chile
2937,1949-04-03,Brazil,Ecuador,9,1,Copa América,Rio de Janeiro,Brazil,False,1949-04-03-Brazil-Ecuador
2939,1949-04-06,Bolivia,Chile,3,2,Copa América,São Paulo,Brazil,True,1949-04-06-Bolivia-Chile
2940,1949-04-06,Colombia,Paraguay,0,3,Copa América,São Paulo,Brazil,True,1949-04-06-Colombia-Paraguay
2942,1949-04-10,Brazil,Bolivia,10,1,Copa América,São Paulo,Brazil,False,1949-04-10-Brazil-Bolivia
2943,1949-04-10,Colombia,Peru,0,4,Copa América,Rio de Janeiro,Brazil,True,1949-04-10-Colombia-Peru
2945,1949-04-10,Ecuador,Paraguay,0,1,Copa América,Rio de Janeiro,Brazil,True,1949-04-10-Ecuador-Paraguay
2946,1949-04-13,Brazil,Chile,2,1,Copa América,São Paulo,Brazil,False,1949-04-13-Brazil-Chile
2947,1949-04-13,Ecuador,Uruguay,2,3,Copa América,Rio de Janeiro,Brazil,True,1949-04-13-Ecuador-Uruguay
2948,1949-04-13,Paraguay,Peru,3,1,Copa América,Rio de Janeiro,Brazil,True,1949-04-13-Paraguay-Peru
2949,1949-04-17,Bolivia,Uruguay,3,2,Copa América,Rio de Janeiro,Brazil,True,1949-04-17-Bolivia-Uruguay
2950,1949-04-17,Brazil,Colombia,5,0,Copa América,São Paulo,Brazil,False,1949-04-17-Brazil-Colombia
2951,1949-04-17,Chile,Ecuador,1,0,Copa América,São Paulo,Brazil,True,1949-04-17-Chile-Ecuador
2952,1949-04-20,Chile,Colombia,1,1,Copa América,Rio de Janeiro,Brazil,True,1949-04-20-Chile-Colombia
2953,1949-04-20,Ecuador,Peru,0,4,Copa América,Rio de Janeiro,Brazil,True,1949-04-20-Ecuador-Peru
2955,1949-04-20,Paraguay,Uruguay,1,2,Copa América,São Paulo,Brazil,True,1949-04-20-Paraguay-Uruguay
2958,1949-04-24,Brazil,Peru,7,1,Copa América,Rio de Janeiro,Brazil,False,1949-04-24-Brazil-Peru
2960,1949-04-25,Bolivia,Ecuador,2,0,Copa América,São Paulo,Brazil,True,1949-04-25-Bolivia-Ecuador
2962,1949-04-25,Uruguay,Colombia,2,2,Copa América,São Paulo,Brazil,True,1949-04-25-Uruguay-Colombia
2963,1949-04-27,Bolivia,Peru,0,3,Copa América,Santos,Brazil,True,1949-04-27-Bolivia-Peru
2964,1949-04-27,Chile,Paraguay,2,4,Copa América,São Paulo,Brazil,True,1949-04-27-Chile-Paraguay
2966,1949-04-30,Bolivia,Paraguay,0,7,Copa América,Rio de Janeiro,Brazil,True,1949-04-30-Bolivia-Paraguay
2967,1949-04-30,Brazil,Uruguay,5,1,Copa América,Rio de Janeiro,Brazil,False,1949-04-30-Brazil-Uruguay
2968,1949-04-30,Chile,Peru,0,3,Copa América,São Paulo,Brazil,True,1949-04-30-Chile-Peru
2971,1949-05-03,Colombia,Ecuador,1,4,Copa América,Rio de Janeiro,Brazil,True,1949-05-03-Colombia-Ecuador
2973,1949-05-04,Peru,Uruguay,4,3,Copa América,Rio de Janeiro,Brazil,True,1949-05-04-Peru-Uruguay
2974,1949-05-06,Bolivia,Colombia,4,0,Copa América,Rio de Janeiro,Brazil,True,1949-05-06-Bolivia-Colombia
2976,1949-05-08,Brazil,Paraguay,1,2,Copa América,Rio de Janeiro,Brazil,False,1949-05-08-Brazil-Paraguay
2977,1949-05-08,Chile,Uruguay,3,1,Copa América,Belo Horizonte,Brazil,True,1949-05-08-Chile-Uruguay
2982,1949-05-11,Brazil,Paraguay,7,0,Copa América,Rio de Janeiro,Brazil,False,1949-05-11-Brazil-Paraguay
2998,1949-06-02,Sweden,Republic of Ireland,3,1,FIFA World Cup qualification,Solna,Sweden,False,1949-06-02-Sweden-Republic of Ireland
3010,1949-06-26,Switzerland,Luxembourg,5,2,FIFA World Cup qualification,Zürich,Switzerland,False,1949-06-26-Switzerland-Luxembourg
3021,1949-08-21,Yugoslavia,Israel,6,0,FIFA World Cup qualification,Belgrade,Yugoslavia,False,1949-08-21-Yugoslavia-Israel
3023,1949-09-04,Mexico,United States,6,0,NAFC Championship,Mexico City,Mexico,False,1949-09-04-Mexico-United States
3024,1949-09-08,Republic of Ireland,Finland,3,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1949-09-08-Republic of Ireland-Finland
3026,1949-09-11,Mexico,Cuba,2,0,NAFC Championship,Mexico City,Mexico,False,1949-09-11-Mexico-Cuba
3028,1949-09-14,Cuba,United States,1,1,NAFC Championship,Mexico City,Mexico,True,1949-09-14-Cuba-United States
3029,1949-09-18,Israel,Yugoslavia,2,5,FIFA World Cup qualification,Tel Aviv,Israel,False,1949-09-18-Israel-Yugoslavia
3030,1949-09-18,Luxembourg,Switzerland,2,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1949-09-18-Luxembourg-Switzerland
3031,1949-09-18,Mexico,United States,6,2,FIFA World Cup qualification,Mexico City,Mexico,False,1949-09-18-Mexico-United States
3033,1949-09-21,United States,Cuba,5,2,FIFA World Cup qualification,Mexico City,Mexico,True,1949-09-21-United States-Cuba
3035,1949-09-25,Mexico,Cuba,3,0,FIFA World Cup qualification,Mexico City,Mexico,False,1949-09-25-Mexico-Cuba
3036,1949-10-01,Northern Ireland,Scotland,2,8,FIFA World Cup qualification,Belfast,Northern Ireland,False,1949-10-01-Northern Ireland-Scotland
3043,1949-10-09,Finland,Republic of Ireland,1,1,FIFA World Cup qualification,Helsinki,Finland,False,1949-10-09-Finland-Republic of Ireland
3044,1949-10-09,Yugoslavia,France,1,1,FIFA World Cup qualification,Belgrade,Yugoslavia,False,1949-10-09-Yugoslavia-France
3046,1949-10-15,Wales,England,1,4,FIFA World Cup qualification,Cardiff,Wales,False,1949-10-15-Wales-England
3054,1949-10-30,France,Yugoslavia,1,1,FIFA World Cup qualification,Colombes,France,False,1949-10-30-France-Yugoslavia
3058,1949-11-09,Scotland,Wales,2,0,FIFA World Cup qualification,Glasgow,Scotland,False,1949-11-09-Scotland-Wales
3060,1949-11-13,Republic of Ireland,Sweden,1,3,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1949-11-13-Republic of Ireland-Sweden
3062,1949-11-16,England,Northern Ireland,9,2,FIFA World Cup qualification,Manchester,England,False,1949-11-16-England-Northern Ireland
3065,1949-11-20,Turkey,Syria,7,0,FIFA World Cup qualification,Ankara,Turkey,False,1949-11-20-Turkey-Syria
3072,1949-12-11,France,Yugoslavia,2,3,FIFA World Cup qualification,Florence,Italy,True,1949-12-11-France-Yugoslavia
3092,1950-04-02,Spain,Portugal,5,1,FIFA World Cup qualification,Madrid,Spain,False,1950-04-02-Spain-Portugal
3095,1950-04-09,Portugal,Spain,2,2,FIFA World Cup qualification,Oeiras,Portugal,False,1950-04-09-Portugal-Spain
3097,1950-04-15,Scotland,England,0,1,FIFA World Cup qualification,Glasgow,Scotland,False,1950-04-15-Scotland-England
3128,1950-06-24,Brazil,Mexico,4,0,FIFA World Cup,Rio de Janeiro,Brazil,False,1950-06-24-Brazil-Mexico
3130,1950-06-25,Chile,England,0,2,FIFA World Cup,Rio de Janeiro,Brazil,True,1950-06-25-Chile-England
3132,1950-06-25,Italy,Sweden,2,3,FIFA World Cup,São Paulo,Brazil,True,1950-06-25-Italy-Sweden
3133,1950-06-25,Spain,United States,3,1,FIFA World Cup,Curitiba,Brazil,True,1950-06-25-Spain-United States
3134,1950-06-25,Switzerland,Yugoslavia,0,3,FIFA World Cup,Belo Horizonte,Brazil,True,1950-06-25-Switzerland-Yugoslavia
3135,1950-06-28,Brazil,Switzerland,2,2,FIFA World Cup,São Paulo,Brazil,False,1950-06-28-Brazil-Switzerland
3136,1950-06-28,Mexico,Yugoslavia,1,4,FIFA World Cup,Porto Alegre,Brazil,True,1950-06-28-Mexico-Yugoslavia
3137,1950-06-29,Chile,Spain,0,2,FIFA World Cup,Rio de Janeiro,Brazil,True,1950-06-29-Chile-Spain
3138,1950-06-29,England,United States,0,1,FIFA World Cup,Belo Horizonte,Brazil,True,1950-06-29-England-United States
3139,1950-06-29,Paraguay,Sweden,2,2,FIFA World Cup,Curitiba,Brazil,True,1950-06-29-Paraguay-Sweden
3140,1950-07-01,Brazil,Yugoslavia,2,0,FIFA World Cup,Rio de Janeiro,Brazil,False,1950-07-01-Brazil-Yugoslavia
3142,1950-07-02,Bolivia,Uruguay,0,8,FIFA World Cup,Belo Horizonte,Brazil,True,1950-07-02-Bolivia-Uruguay
3143,1950-07-02,Chile,United States,5,2,FIFA World Cup,Recife,Brazil,True,1950-07-02-Chile-United States
3144,1950-07-02,England,Spain,0,1,FIFA World Cup,Rio de Janeiro,Brazil,True,1950-07-02-England-Spain
3145,1950-07-02,Italy,Paraguay,2,0,FIFA World Cup,São Paulo,Brazil,True,1950-07-02-Italy-Paraguay
3146,1950-07-02,Mexico,Switzerland,1,2,FIFA World Cup,Porto Alegre,Brazil,True,1950-07-02-Mexico-Switzerland
3148,1950-07-09,Brazil,Sweden,7,1,FIFA World Cup,Rio de Janeiro,Brazil,False,1950-07-09-Brazil-Sweden
3149,1950-07-09,Spain,Uruguay,2,2,FIFA World Cup,São Paulo,Brazil,True,1950-07-09-Spain-Uruguay
3152,1950-07-13,Brazil,Spain,6,1,FIFA World Cup,Rio de Janeiro,Brazil,False,1950-07-13-Brazil-Spain
3153,1950-07-13,Sweden,Uruguay,2,3,FIFA World Cup,São Paulo,Brazil,True,1950-07-13-Sweden-Uruguay
3154,1950-07-16,Brazil,Uruguay,1,2,FIFA World Cup,Rio de Janeiro,Brazil,False,1950-07-16-Brazil-Uruguay
3155,1950-07-16,Spain,Sweden,1,3,FIFA World Cup,São Paulo,Brazil,True,1950-07-16-Spain-Sweden
3425,1953-02-22,Peru,Bolivia,0,1,Copa América,Lima,Peru,False,1953-02-22-Peru-Bolivia
3426,1953-02-25,Bolivia,Uruguay,0,2,Copa América,Lima,Peru,True,1953-02-25-Bolivia-Uruguay
3427,1953-02-25,Chile,Paraguay,0,3,Copa América,Lima,Peru,True,1953-02-25-Chile-Paraguay
3428,1953-02-28,Peru,Ecuador,1,0,Copa América,Lima,Peru,False,1953-02-28-Peru-Ecuador
3429,1953-03-01,Bolivia,Brazil,1,8,Copa América,Lima,Peru,True,1953-03-01-Bolivia-Brazil
3430,1953-03-01,Chile,Uruguay,3,2,Copa América,Lima,Peru,True,1953-03-01-Chile-Uruguay
3434,1953-03-08,Bolivia,Ecuador,1,1,Copa América,Lima,Peru,True,1953-03-08-Bolivia-Ecuador
3437,1953-03-08,Peru,Paraguay,2,2,Copa América,Lima,Peru,False,1953-03-08-Peru-Paraguay
3443,1953-03-12,Brazil,Ecuador,2,0,Copa América,Lima,Peru,True,1953-03-12-Brazil-Ecuador
3445,1953-03-12,Paraguay,Uruguay,2,2,Copa América,Lima,Peru,True,1953-03-12-Paraguay-Uruguay
3449,1953-03-15,Brazil,Uruguay,1,0,Copa América,Lima,Peru,True,1953-03-15-Brazil-Uruguay
3452,1953-03-16,Bolivia,Paraguay,1,2,Copa América,Lima,Peru,True,1953-03-16-Bolivia-Paraguay
3455,1953-03-19,Chile,Ecuador,3,0,Copa América,Lima,Peru,True,1953-03-19-Chile-Ecuador
3459,1953-03-19,Peru,Brazil,1,0,Copa América,Lima,Peru,False,1953-03-19-Peru-Brazil
3466,1953-03-23,Brazil,Chile,3,2,Copa América,Lima,Peru,True,1953-03-23-Brazil-Chile
3467,1953-03-23,Ecuador,Uruguay,0,6,Copa América,Lima,Peru,True,1953-03-23-Ecuador-Uruguay
3469,1953-03-27,Brazil,Paraguay,1,2,Copa América,Lima,Peru,True,1953-03-27-Brazil-Paraguay
3470,1953-03-28,Bolivia,Chile,2,2,Copa América,Lima,Peru,True,1953-03-28-Bolivia-Chile
3471,1953-03-28,Peru,Uruguay,0,3,Copa América,Lima,Peru,False,1953-03-28-Peru-Uruguay
3472,1953-04-01,Brazil,Paraguay,2,3,Copa América,Lima,Peru,True,1953-04-01-Brazil-Paraguay
3489,1953-05-09,Yugoslavia,Greece,1,0,FIFA World Cup qualification,Belgrade,Yugoslavia,False,1953-05-09-Yugoslavia-Greece
3499,1953-05-25,Finland,Belgium,2,4,FIFA World Cup qualification,Helsinki,Finland,False,1953-05-25-Finland-Belgium
3501,1953-05-28,Sweden,Belgium,2,3,FIFA World Cup qualification,Solna,Sweden,False,1953-05-28-Sweden-Belgium
3509,1953-06-14,Czechoslovakia,Romania,2,0,FIFA World Cup qualification,Prague,Czechoslovakia,False,1953-06-14-Czechoslovakia-Romania
3512,1953-06-24,Norway,Saarland,2,3,FIFA World Cup qualification,Oslo,Norway,False,1953-06-24-Norway-Saarland
3514,1953-06-28,Romania,Bulgaria,3,1,FIFA World Cup qualification,Bucharest,Romania,False,1953-06-28-Romania-Bulgaria
3520,1953-07-19,Mexico,Haiti,8,0,FIFA World Cup qualification,Mexico City,Mexico,False,1953-07-19-Mexico-Haiti
3524,1953-08-05,Finland,Sweden,3,3,FIFA World Cup qualification,Helsinki,Finland,False,1953-08-05-Finland-Sweden
3530,1953-08-16,Sweden,Finland,4,0,FIFA World Cup qualification,Solna,Sweden,False,1953-08-16-Sweden-Finland
3531,1953-08-19,Norway,Germany,1,1,FIFA World Cup qualification,Oslo,Norway,False,1953-08-19-Norway-Germany
3535,1953-09-06,Bulgaria,Czechoslovakia,1,2,FIFA World Cup qualification,Sofia,Bulgaria,False,1953-09-06-Bulgaria-Czechoslovakia
3543,1953-09-20,Luxembourg,France,1,6,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1953-09-20-Luxembourg-France
3545,1953-09-23,Belgium,Finland,2,2,FIFA World Cup qualification,Brussels,Belgium,False,1953-09-23-Belgium-Finland
3549,1953-09-27,Austria,Portugal,9,1,FIFA World Cup qualification,Vienna,Austria,False,1953-09-27-Austria-Portugal
3555,1953-10-03,Northern Ireland,Scotland,1,3,FIFA World Cup qualification,Belfast,Northern Ireland,False,1953-10-03-Northern Ireland-Scotland
3560,1953-10-04,Republic of Ireland,France,3,5,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1953-10-04-Republic of Ireland-France
3561,1953-10-08,Belgium,Sweden,2,0,FIFA World Cup qualification,Brussels,Belgium,False,1953-10-08-Belgium-Sweden
3562,1953-10-10,Wales,England,1,4,FIFA World Cup qualification,Cardiff,Wales,False,1953-10-10-Wales-England
3564,1953-10-11,Bulgaria,Romania,1,2,FIFA World Cup qualification,Sofia,Bulgaria,False,1953-10-11-Bulgaria-Romania
3565,1953-10-11,Germany,Saarland,3,0,FIFA World Cup qualification,Stuttgart,Germany,False,1953-10-11-Germany-Saarland
3572,1953-10-25,Romania,Czechoslovakia,0,1,FIFA World Cup qualification,Bucharest,Romania,False,1953-10-25-Romania-Czechoslovakia
3575,1953-10-28,Republic of Ireland,Luxembourg,4,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1953-10-28-Republic of Ireland-Luxembourg
3577,1953-11-01,Greece,Israel,1,0,FIFA World Cup qualification,Athens,Greece,False,1953-11-01-Greece-Israel
3578,1953-11-04,Scotland,Wales,3,3,FIFA World Cup qualification,Glasgow,Scotland,False,1953-11-04-Scotland-Wales
3582,1953-11-08,Yugoslavia,Israel,1,0,FIFA World Cup qualification,Skopje,Yugoslavia,False,1953-11-08-Yugoslavia-Israel
3583,1953-11-11,England,Northern Ireland,3,1,FIFA World Cup qualification,Liverpool,England,False,1953-11-11-England-Northern Ireland
3585,1953-11-13,Egypt,Italy,1,2,FIFA World Cup qualification,Cairo,Egypt,False,1953-11-13-Egypt-Italy
3589,1953-11-22,Germany,Norway,5,1,FIFA World Cup qualification,Hamburg,Germany,False,1953-11-22-Germany-Norway
3593,1953-11-25,France,Republic of Ireland,1,0,FIFA World Cup qualification,Paris,France,False,1953-11-25-France-Republic of Ireland
3597,1953-12-17,France,Luxembourg,8,0,FIFA World Cup qualification,Paris,France,False,1953-12-17-France-Luxembourg
3598,1953-12-27,Haiti,Mexico,0,4,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1953-12-27-Haiti-Mexico
3599,1954-01-06,Spain,Turkey,4,1,FIFA World Cup qualification,Madrid,Spain,False,1954-01-06-Spain-Turkey
3600,1954-01-10,Mexico,United States,4,0,FIFA World Cup qualification,Mexico City,Mexico,False,1954-01-10-Mexico-United States
3601,1954-01-14,Mexico,United States,3,1,FIFA World Cup qualification,Mexico City,Mexico,False,1954-01-14-Mexico-United States
